NO_OF_FRAMES	3291
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:24:35.810	198772.96539480
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
90	0.89000	1360.784	-544.780	1312.728	1352.450	-567.085	1025.046	1598.441	-559.184	1017.610	1771.982	-556.908	1034.922	1703.097	-612.864	1043.297	1783.693	-532.226	1029.972	1771.775	-505.469	1021.213	1749.748	-482.497	1005.459
91	0.90000	1360.796	-544.802	1312.775	1352.401	-567.044	1025.004	1598.467	-559.142	1017.575	1771.992	-556.898	1034.901	1703.129	-612.864	1043.304	1783.746	-532.357	1030.078	1771.854	-505.553	1021.337	1749.886	-482.517	1005.426
92	0.91000	1360.819	-544.761	1312.744	1352.426	-567.064	1025.026	1598.457	-559.125	1017.576	1772.053	-556.889	1034.912	1703.109	-612.865	1043.260	1783.774	-532.352	1030.076	1771.906	-505.537	1021.361	1749.863	-482.562	1005.271
93	0.92000	1360.825	-544.759	1312.738	1352.452	-567.080	1025.048	1598.495	-559.118	1017.552	1771.942	-556.685	1034.769	1703.130	-612.796	1043.277	1783.690	-532.204	1030.046	1771.877	-505.532	1021.360	1749.928	-482.554	1005.021
94	0.93000	1360.823	-544.725	1312.761	1352.420	-567.017	1024.975	1598.527	-559.096	1017.580	1771.943	-556.658	1034.781	1703.164	-612.812	1043.372	1783.673	-532.161	1030.043	1771.917	-505.500	1021.326	1749.946	-482.588	1004.629
95	0.94000	1360.796	-544.734	1312.735	1352.422	-566.983	1025.002	1598.475	-559.144	1017.665	1771.936	-556.629	1034.773	1703.168	-612.741	1043.437	1783.692	-532.111	1029.985	1771.792	-505.469	1021.173	1749.954	-482.568	1004.376
96	0.95000	1360.790	-544.744	1312.742	1352.445	-567.010	1025.021	1598.457	-559.095	1017.634	1771.930	-556.590	1034.768	1703.162	-612.691	1043.504	1783.728	-532.042	1029.923	1771.823	-505.436	1021.189	1750.019	-482.611	1004.224
97	0.96000	1360.771	-544.703	1312.740	1352.401	-567.045	1025.003	1598.473	-559.112	1017.684	1771.913	-556.560	1034.799	1703.158	-612.729	1043.574	1783.730	-532.020	1029.928	1771.855	-505.355	1021.141	1749.996	-482.664	1003.930
98	0.97000	1360.783	-544.698	1312.701	1352.401	-567.023	1025.025	1598.471	-559.054	1017.603	1771.907	-556.625	1034.819	1703.116	-612.701	1043.605	1783.760	-532.000	1029.916	1771.817	-505.387	1021.175	1750.050	-482.718	1003.589
99	0.98000	1360.757	-544.654	1312.733	1352.402	-567.018	1025.027	1598.457	-559.068	1017.641	1771.869	-556.648	1034.843	1703.101	-612.705	1043.734	1783.754	-532.086	1029.920	1771.900	-505.402	1021.102	1750.191	-482.840	1003.404
100	0.99000	1360.761	-544.649	1312.723	1352.445	-567.011	1025.019	1598.451	-559.092	1017.674	1771.956	-556.794	1035.007	1703.100	-612.670	1043.875	1783.774	-532.105	1029.906	1771.944	-505.412	1021.117	1750.346	-482.925	1003.250
101	1.00000	1360.743	-544.645	1312.762	1352.421	-567.010	1024.978	1598.433	-559.046	1017.692	1771.949	-556.842	1035.030	1703.045	-612.641	1043.947	1783.703	-532.158	1029.918	1771.882	-505.491	1021.091	1750.428	-483.047	1003.110
102	1.01000	1360.745	-544.604	1312.714	1352.421	-567.010	1024.978	1598.439	-559.062	1017.696	1771.872	-556.857	1035.016	1703.042	-612.599	1044.000	1783.840	-532.333	1030.002	1771.941	-505.505	1021.038	1750.536	-483.246	1003.057
103	1.02000	1360.687	-544.559	1312.710	1352.402	-567.017	1025.027	1598.447	-559.056	1017.694	1771.887	-556.939	1035.048	1702.980	-612.618	1044.032	1783.825	-532.374	1029.955	1772.021	-505.572	1020.973	1750.679	-483.424	1002.824
104	1.03000	1360.673	-544.572	1312.740	1352.445	-567.033	1024.998	1598.457	-559.020	1017.667	1771.839	-557.050	1035.087	1702.954	-612.615	1044.105	1783.808	-532.415	1029.898	1772.087	-505.641	1020.792	1750.795	-483.494	1002.412
105	1.04000	1360.646	-544.576	1312.709	1352.421	-566.991	1024.998	1598.404	-559.083	1017.706	1771.774	-557.208	1035.041	1702.936	-612.604	1044.149	1783.839	-532.446	1029.827	1772.166	-505.761	1020.571	1750.978	-483.521	1001.957
106	1.05000	1360.625	-544.540	1312.703	1352.464	-566.962	1025.012	1598.398	-559.087	1017.732	1771.742	-557.356	1035.071	1702.816	-612.694	1044.392	1783.832	-532.539	1029.778	1772.383	-505.880	1020.470	1751.041	-483.678	1001.572
107	1.06000	1360.603	-544.570	1312.701	1352.422	-566.984	1025.001	1598.417	-559.082	1017.740	1771.705	-557.468	1035.139	1702.712	-612.707	1044.571	1783.834	-532.589	1029.790	1772.481	-505.907	1020.054	1750.994	-483.445	1001.433
108	1.07000	1360.559	-544.501	1312.712	1352.402	-567.018	1025.026	1598.288	-559.243	1017.864	1771.632	-557.594	1035.226	1702.619	-612.713	1044.792	1783.877	-532.687	1029.782	1772.607	-505.916	1019.502	1750.631	-482.601	1001.458
109	1.08000	1360.555	-544.507	1312.718	1352.378	-566.976	1025.026	1598.312	-559.237	1017.824	1771.540	-557.722	1035.293	1702.530	-612.730	1044.988	1783.753	-532.920	1029.581	1772.703	-505.948	1019.159	1750.574	-481.138	1002.020
110	1.09000	1360.558	-544.493	1312.706	1352.421	-566.991	1024.998	1598.275	-559.235	1017.826	1771.617	-557.925	1035.479	1702.421	-612.795	1045.254	1783.775	-533.122	1029.613	1772.748	-505.877	1018.958	1749.854	-480.036	1003.129
111	1.10000	1360.541	-544.454	1312.702	1352.397	-566.942	1025.001	1598.303	-559.280	1017.887	1771.611	-557.900	1035.516	1702.368	-612.783	1045.538	1783.767	-533.208	1029.584	1772.653	-505.631	1019.018	1748.925	-479.036	1006.001
112	1.11000	1360.524	-544.455	1312.745	1352.353	-566.955	1025.005	1598.336	-559.340	1017.888	1771.514	-557.643	1035.442	1702.287	-612.791	1045.919	1783.688	-533.024	1029.462	1773.313	-504.610	1020.181	1748.696	-478.418	1012.235
113	1.12000	1360.506	-544.450	1312.708	1352.378	-566.976	1025.026	1598.353	-559.375	1017.939	1771.661	-557.277	1035.601	1702.394	-612.532	1046.260	1783.877	-532.823	1029.325	1772.378	-503.860	1022.180	1746.467	-478.495	1018.002
114	1.13000	1360.473	-544.443	1312.702	1352.404	-567.012	1025.029	1598.335	-559.443	1018.001	1771.720	-557.038	1035.668	1702.537	-612.337	1046.612	1784.123	-532.550	1029.082	1770.659	-503.185	1025.786	1743.742	-478.838	1024.511
115	1.14000	1360.460	-544.440	1312.730	1352.397	-566.943	1025.000	1598.425	-559.394	1018.031	1771.727	-556.677	1035.737	1702.577	-612.059	1047.198	1784.226	-531.971	1028.472	1767.897	-502.618	1030.107	1740.336	-479.717	1031.086
116	1.15000	1360.441	-544.435	1312.699	1352.422	-566.963	1025.021	1598.421	-559.415	1018.053	1771.599	-556.346	1035.640	1702.600	-611.818	1047.667	1784.282	-531.719	1027.918	1764.891	-502.097	1034.835	1736.409	-480.844	1037.313
117	1.16000	1360.429	-544.455	1312.705	1352.422	-566.964	1025.021	1598.455	-559.349	1018.016	1771.530	-556.183	1035.773	1702.654	-611.631	1047.833	1784.354	-531.929	1027.595	1761.758	-501.647	1039.455	1732.381	-482.117	1042.964
118	1.17000	1360.425	-544.443	1312.730	1352.417	-566.909	1024.974	1598.447	-559.339	1018.074	1771.418	-556.124	1035.909	1702.702	-611.486	1047.870	1784.398	-532.420	1027.027	1758.872	-501.716	1043.790	1727.919	-483.261	1047.481
119	1.18000	1360.431	-544.430	1312.721	1352.460	-566.882	1024.987	1598.434	-559.267	1018.064	1771.330	-556.196	1036.094	1702.769	-611.296	1048.011	1784.774	-532.525	1026.556	1755.533	-501.629	1046.932	1723.490	-484.242	1051.578
120	1.19000	1360.434	-544.437	1312.700	1352.444	-566.897	1025.022	1598.407	-559.270	1018.116	1771.319	-556.420	1036.464	1702.835	-611.174	1048.172	1785.171	-532.701	1025.785	1752.568	-501.929	1049.773	1719.004	-486.036	1054.809
121	1.20000	1360.416	-544.418	1312.673	1352.436	-566.833	1024.991	1598.450	-559.276	1018.206	1771.252	-556.532	1036.709	1702.828	-611.007	1048.380	1785.490	-533.111	1024.834	1749.682	-501.882	1052.152	1715.151	-487.557	1057.166
122	1.21000	1360.418	-544.394	1312.693	1352.412	-566.812	1024.970	1598.441	-559.333	1018.314	1771.200	-556.690	1036.941	1702.865	-610.829	1048.721	1785.777	-533.563	1023.933	1746.416	-502.119	1054.199	1712.691	-489.057	1059.618
123	1.22000	1360.410	-544.427	1312.679	1352.456	-566.799	1024.965	1598.466	-559.349	1018.386	1771.115	-556.802	1037.101	1702.825	-610.694	1049.164	1786.029	-534.020	1023.765	1743.293	-502.538	1056.201	1709.273	-490.727	1060.940
124	1.23000	1360.434	-544.386	1312.653	1352.461	-566.854	1025.012	1598.457	-559.428	1018.458	1771.064	-557.056	1037.398	1702.762	-610.551	1049.432	1785.911	-534.194	1023.736	1740.570	-503.043	1058.428	1705.769	-492.330	1062.077
125	1.24000	1360.379	-544.393	1312.690	1352.481	-566.821	1024.986	1598.438	-559.439	1018.409	1770.922	-557.223	1037.492	1702.758	-610.564	1049.507	1785.842	-534.478	1023.865	1737.662	-503.688	1059.754	1702.647	-493.726	1063.017
126	1.25000	1360.384	-544.402	1312.667	1352.436	-566.832	1024.992	1598.515	-559.463	1018.372	1770.774	-557.367	1037.583	1702.711	-610.608	1049.530	1785.811	-534.689	1023.800	1735.341	-504.160	1061.028	1699.984	-495.457	1063.781
127	1.26000	1360.393	-544.389	1312.650	1352.438	-566.848	1024.973	1598.493	-559.547	1018.340	1770.665	-557.473	1037.648	1702.757	-610.582	1049.570	1785.770	-534.708	1023.800	1733.445	-504.846	1062.015	1698.015	-496.597	1064.242
128	1.27000	1360.366	-544.382	1312.644	1352.430	-566.805	1024.921	1598.480	-559.584	1018.342	1770.680	-557.604	1037.746	1702.742	-610.642	1049.700	1785.809	-534.635	1023.886	1733.383	-505.113	1063.721	1696.475	-497.312	1064.492
129	1.28000	1360.373	-544.355	1312.656	1352.412	-566.832	1024.950	1598.475	-559.630	1018.379	1770.670	-557.595	1037.789	1702.755	-610.614	1049.773	1785.765	-534.627	1023.890	1732.258	-505.270	1063.988	1695.347	-497.982	1064.651
130	1.29000	1360.372	-544.370	1312.638	1352.429	-566.810	1024.919	1598.502	-559.690	1018.410	1770.570	-557.578	1037.777	1702.742	-610.615	1049.926	1785.649	-534.647	1023.833	1731.547	-505.282	1063.997	1694.613	-498.429	1064.620
131	1.30000	1360.371	-544.377	1312.637	1352.386	-566.817	1024.927	1598.461	-559.644	1018.336	1770.584	-557.531	1037.861	1702.727	-610.555	1050.074	1785.685	-534.650	1023.943	1731.067	-505.278	1064.060	1693.973	-498.672	1064.761
132	1.31000	1360.378	-544.369	1312.629	1352.387	-566.790	1024.950	1598.492	-559.717	1018.461	1770.596	-557.428	1037.948	1702.712	-610.496	1050.357	1785.700	-534.508	1023.950	1730.649	-505.103	1064.245	1693.370	-498.932	1064.869
133	1.32000	1360.379	-544.339	1312.644	1352.369	-566.838	1024.958	1598.642	-559.446	1018.284	1770.618	-557.346	1038.003	1702.697	-610.325	1050.545	1785.773	-534.417	1023.926	1730.376	-504.975	1064.407	1692.771	-499.180	1065.081
134	1.33000	1360.378	-544.323	1312.581	1352.405	-566.767	1024.920	1598.682	-559.452	1018.271	1770.613	-557.274	1038.047	1702.601	-610.240	1050.779	1785.840	-534.282	1024.006	1730.312	-504.954	1064.521	1692.518	-499.157	1065.391
135	1.34000	1360.361	-544.326	1312.625	1352.389	-566.783	1024.954	1598.658	-559.379	1018.188	1770.587	-557.259	1038.069	1702.473	-610.268	1050.970	1785.887	-534.290	1024.013	1730.338	-504.896	1064.577	1692.326	-499.277	1065.350
136	1.35000	1360.412	-544.283	1312.624	1352.387	-566.811	1024.929	1598.661	-559.347	1018.210	1770.554	-557.275	1038.072	1702.380	-610.252	1051.129	1785.822	-534.148	1023.787	1730.533	-504.842	1064.622	1692.300	-499.141	1065.360
137	1.36000	1360.427	-544.280	1312.591	1352.407	-566.776	1024.904	1598.664	-559.359	1018.176	1770.564	-557.287	1038.036	1702.280	-610.344	1051.308	1785.787	-534.292	1023.531	1731.091	-504.999	1064.538	1692.538	-498.987	1065.488
138	1.37000	1360.476	-544.242	1312.592	1352.430	-566.782	1024.943	1598.689	-559.353	1018.224	1770.584	-557.326	1037.996	1702.193	-610.412	1051.453	1785.838	-534.436	1023.191	1731.861	-505.066	1064.337	1692.869	-498.777	1065.559
139	1.38000	1360.446	-544.223	1312.605	1352.406	-566.760	1024.923	1598.693	-559.385	1018.185	1770.547	-557.393	1038.008	1702.133	-610.324	1051.688	1785.779	-534.770	1022.540	1732.776	-504.949	1064.206	1693.427	-498.473	1065.546
140	1.39000	1360.476	-544.150	1312.597	1352.395	-566.779	1025.096	1598.682	-559.359	1018.159	1770.557	-557.415	1038.051	1702.056	-610.359	1051.744	1785.799	-535.024	1022.019	1732.655	-504.407	1063.170	1693.965	-498.193	1065.584
141	1.40000	1360.485	-544.165	1312.566	1352.389	-566.782	1024.954	1598.690	-559.350	1018.222	1770.364	-557.617	1037.992	1701.988	-610.307	1051.771	1786.041	-535.137	1021.800	1733.915	-504.203	1062.812	1694.641	-497.830	1065.579
142	1.41000	1360.496	-544.140	1312.554	1352.370	-566.810	1024.983	1598.620	-559.346	1018.201	1770.352	-557.665	1037.964	1701.910	-610.366	1051.794	1786.217	-535.466	1021.492	1735.177	-503.905	1062.104	1695.291	-497.446	1065.495
143	1.42000	1360.523	-544.154	1312.563	1352.350	-566.795	1025.111	1598.610	-559.338	1018.155	1770.352	-557.736	1037.900	1701.848	-610.381	1051.834	1786.307	-535.797	1020.740	1736.825	-503.709	1061.532	1696.722	-496.776	1065.327
144	1.43000	1360.567	-544.056	1312.477	1352.352	-566.803	1025.083	1598.646	-559.358	1018.231	1770.347	-557.805	1037.849	1701.787	-610.477	1051.876	1786.463	-535.931	1019.991	1738.786	-503.498	1060.506	1698.906	-495.550	1065.120
145	1.44000	1360.561	-544.084	1312.534	1352.346	-566.789	1024.961	1598.618	-559.353	1018.217	1770.315	-557.822	1037.823	1701.709	-610.479	1051.878	1786.732	-535.976	1019.274	1741.116	-502.961	1059.266	1701.915	-494.183	1064.550
146	1.45000	1360.583	-543.997	1312.495	1352.345	-566.726	1025.025	1598.583	-559.294	1018.139	1770.394	-557.988	1037.965	1701.625	-610.550	1051.900	1786.878	-536.357	1018.795	1743.690	-502.653	1057.939	1705.303	-492.556	1063.904
147	1.46000	1360.590	-543.994	1312.477	1352.360	-566.865	1025.112	1598.593	-559.312	1018.214	1770.408	-558.077	1037.963	1701.544	-610.605	1051.940	1786.951	-536.725	1017.910	1746.322	-502.417	1056.307	1708.378	-491.173	1062.955
148	1.47000	1360.548	-543.910	1312.491	1352.334	-566.869	1025.067	1598.578	-559.262	1018.196	1770.449	-558.121	1037.887	1701.430	-610.579	1052.052	1786.996	-537.095	1017.010	1749.009	-502.185	1054.363	1711.367	-489.748	1061.819
149	1.48000	1360.550	-543.882	1312.510	1352.335	-566.847	1025.094	1598.606	-559.295	1018.186	1770.461	-558.141	1037.868	1701.333	-610.610	1052.360	1787.142	-537.021	1016.248	1751.573	-501.521	1052.229	1713.248	-487.897	1059.183
150	1.49000	1360.651	-543.744	1312.439	1352.352	-566.762	1025.124	1598.580	-559.259	1018.195	1770.387	-558.031	1037.712	1701.226	-610.547	1052.694	1787.263	-536.905	1015.483	1753.898	-500.781	1049.848	1716.229	-486.103	1057.197
151	1.50000	1360.572	-543.811	1312.499	1352.291	-566.856	1025.099	1598.595	-559.248	1018.173	1770.440	-557.994	1037.770	1701.114	-610.572	1052.851	1787.498	-537.066	1014.891	1756.047	-500.604	1047.738	1718.652	-484.737	1055.372
152	1.51000	1360.617	-543.633	1312.463	1352.309	-566.750	1025.155	1598.598	-559.242	1018.159	1770.449	-557.982	1037.717	1701.082	-610.517	1052.977	1787.715	-537.242	1014.256	1757.995	-499.792	1045.959	1720.521	-483.667	1053.900
153	1.52000	1360.646	-543.568	1312.419	1352.335	-566.840	1025.097	1598.590	-559.226	1018.114	1770.494	-557.952	1037.668	1701.019	-610.546	1053.102	1787.651	-537.099	1013.388	1759.129	-499.288	1044.109	1721.783	-482.803	1052.646
154	1.53000	1360.687	-543.555	1312.418	1352.335	-566.840	1025.097	1598.600	-559.254	1018.142	1770.564	-557.923	1037.649	1700.933	-610.577	1053.191	1787.765	-536.795	1012.681	1760.286	-499.110	1042.789	1723.111	-482.366	1051.487
155	1.54000	1360.769	-543.530	1312.425	1352.311	-566.813	1025.070	1598.589	-559.227	1018.115	1770.684	-557.866	1037.615	1700.916	-610.566	1053.335	1787.750	-536.867	1011.697	1761.501	-498.821	1041.243	1724.627	-481.395	1049.938
156	1.55000	1360.834	-543.468	1312.416	1352.316	-566.847	1025.131	1598.584	-559.167	1018.145	1770.655	-557.892	1037.563	1700.787	-610.588	1053.432	1788.036	-537.153	1011.002	1762.883	-498.760	1039.569	1726.610	-480.917	1048.327
157	1.56000	1360.959	-543.376	1312.361	1352.334	-566.847	1025.099	1598.568	-559.100	1018.149	1770.610	-558.024	1037.522	1700.727	-610.499	1053.472	1788.261	-537.679	1010.131	1764.179	-498.752	1037.438	1728.834	-480.409	1046.473
158	1.57000	1361.053	-543.354	1312.415	1352.352	-566.740	1025.151	1598.561	-559.065	1018.102	1770.447	-558.248	1037.443	1700.624	-610.532	1053.410	1788.454	-538.163	1009.827	1765.476	-498.995	1035.221	1731.051	-479.999	1043.843
159	1.58000	1361.101	-543.354	1312.392	1352.378	-566.751	1025.172	1598.521	-558.955	1018.254	1770.348	-558.464	1037.310	1700.599	-610.662	1053.324	1788.654	-538.812	1009.594	1766.977	-499.392	1033.139	1733.529	-479.628	1041.254
160	1.59000	1361.150	-543.289	1312.415	1352.379	-566.729	1025.198	1598.527	-558.950	1018.278	1770.330	-558.670	1037.266	1700.483	-610.756	1053.225	1788.409	-539.443	1008.705	1768.567	-500.291	1030.608	1736.202	-479.061	1038.141
161	1.60000	1361.188	-543.301	1312.397	1352.426	-566.793	1025.208	1598.505	-558.964	1018.221	1770.440	-559.285	1037.397	1700.377	-610.833	1053.201	1788.563	-540.072	1008.147	1769.954	-501.196	1027.884	1738.107	-478.068	1035.052
162	1.61000	1361.172	-543.255	1312.386	1352.403	-566.769	1025.188	1598.507	-559.095	1018.219	1770.382	-559.585	1037.358	1700.259	-611.052	1053.401	1788.819	-540.413	1007.680	1771.175	-502.001	1025.349	1738.997	-477.391	1032.882
163	1.62000	1361.180	-543.255	1312.381	1352.360	-566.755	1025.218	1598.503	-559.137	1018.114	1770.384	-559.666	1037.363	1700.203	-611.191	1053.516	1788.710	-540.782	1006.930	1771.795	-502.601	1023.292	1739.869	-477.100	1031.690
164	1.63000	1361.246	-543.245	1312.379	1352.361	-566.769	1025.194	1598.443	-559.257	1018.139	1770.340	-559.698	1037.283	1700.209	-611.264	1053.525	1788.800	-540.925	1006.640	1772.359	-502.585	1022.182	1740.324	-476.891	1030.376
165	1.64000	1361.234	-543.215	1312.351	1352.274	-566.790	1025.203	1598.456	-559.358	1018.125	1770.373	-559.687	1037.236	1700.232	-611.287	1053.442	1788.715	-541.094	1006.485	1772.891	-502.576	1021.439	1741.339	-476.511	1028.462
166	1.65000	1361.268	-543.210	1312.357	1352.292	-566.809	1025.144	1598.450	-559.366	1018.096	1770.365	-559.665	1037.175	1700.240	-611.357	1053.344	1788.695	-541.122	1006.449	1773.273	-502.638	1020.522	1742.295	-475.564	1026.212
167	1.66000	1361.315	-543.187	1312.337	1352.254	-566.908	1025.151	1598.432	-559.313	1018.142	1770.374	-559.597	1037.217	1700.210	-611.285	1053.302	1788.657	-541.066	1006.576	1773.481	-503.009	1019.089	1743.102	-475.183	1023.941
168	1.67000	1361.379	-543.116	1312.320	1352.290	-566.816	1025.142	1598.414	-559.257	1018.121	1770.410	-559.489	1037.333	1700.235	-611.147	1053.380	1788.788	-540.917	1006.666	1774.043	-502.997	1017.793	1743.902	-474.992	1021.679
169	1.68000	1361.501	-543.078	1312.329	1352.315	-566.792	1025.197	1598.114	-559.621	1018.628	1770.364	-559.453	1037.324	1700.342	-611.004	1053.300	1788.694	-541.087	1006.525	1774.220	-503.442	1016.076	1744.709	-474.739	1019.275
170	1.69000	1361.520	-543.027	1312.325	1352.318	-566.776	1025.196	1598.424	-559.154	1018.254	1770.381	-559.474	1037.304	1700.331	-610.928	1053.306	1788.689	-541.177	1006.287	1774.899	-503.657	1014.858	1745.371	-474.619	1017.485
171	1.70000	1361.620	-542.975	1312.286	1352.330	-566.682	1025.150	1598.107	-559.500	1018.814	1770.699	-560.290	1036.907	1700.363	-610.918	1053.338	1788.637	-541.574	1005.815	1775.080	-504.232	1013.442	1745.667	-474.326	1016.172
172	1.71000	1361.711	-542.925	1312.285	1352.335	-566.740	1025.200	1598.433	-559.057	1018.352	1770.691	-560.305	1036.817	1700.408	-610.906	1053.332	1788.735	-541.592	1005.664	1775.365	-504.372	1012.727	1745.837	-474.212	1015.333
173	1.72000	1361.809	-542.876	1312.278	1352.338	-566.716	1025.194	1598.457	-559.122	1018.162	1770.703	-560.278	1036.853	1700.352	-610.912	1053.370	1788.731	-541.606	1005.419	1775.489	-504.368	1012.304	1745.966	-473.989	1014.363
174	1.73000	1361.949	-542.857	1312.307	1352.379	-566.700	1025.204	1598.466	-559.132	1018.210	1770.679	-560.263	1036.899	1700.375	-610.943	1053.373	1788.717	-541.680	1005.618	1775.528	-504.413	1012.263	1746.055	-473.784	1013.525
175	1.74000	1362.051	-542.846	1312.234	1352.336	-566.735	1025.197	1598.457	-559.095	1018.216	1770.671	-560.247	1036.968	1700.371	-610.905	1053.329	1788.706	-541.718	1005.891	1775.514	-504.345	1012.365	1746.268	-473.619	1013.157
176	1.75000	1362.123	-542.838	1312.260	1352.353	-566.734	1025.142	1598.446	-559.015	1018.229	1770.609	-560.250	1036.928	1700.391	-610.905	1053.381	1788.706	-541.715	1005.984	1775.509	-504.368	1012.563	1746.393	-473.483	1012.737
177	1.76000	1362.197	-542.840	1312.256	1352.336	-566.761	1025.174	1598.441	-559.098	1018.285	1770.645	-560.124	1036.973	1700.430	-610.830	1053.368	1788.706	-541.690	1005.998	1775.471	-504.340	1012.663	1746.183	-473.075	1011.903
178	1.77000	1362.273	-542.819	1312.246	1352.335	-566.847	1025.091	1598.123	-559.459	1018.829	1770.660	-560.031	1036.980	1700.445	-610.830	1053.425	1788.699	-541.611	1005.915	1775.425	-504.297	1012.741	1746.284	-472.873	1011.110
179	1.78000	1362.275	-542.804	1312.263	1352.334	-566.792	1025.158	1598.454	-559.021	1018.303	1770.677	-560.001	1036.970	1700.505	-610.781	1053.427	1788.698	-541.457	1005.789	1775.349	-504.307	1012.842	1746.561	-472.808	1010.415
180	1.79000	1362.266	-542.830	1312.272	1352.310	-566.831	1025.076	1598.391	-559.035	1018.312	1770.374	-559.162	1037.351	1700.502	-610.760	1053.363	1788.669	-541.030	1006.047	1775.268	-504.269	1012.953	1746.672	-472.890	1009.353
181	1.80000	1362.292	-542.809	1312.220	1352.317	-566.876	1025.118	1598.073	-559.513	1018.765	1770.349	-559.111	1037.317	1700.514	-610.805	1053.298	1788.701	-541.036	1006.123	1775.229	-504.295	1013.118	1746.852	-472.757	1008.247
182	1.81000	1362.270	-542.791	1312.194	1352.336	-566.842	1025.091	1598.106	-559.463	1018.822	1770.370	-559.130	1037.388	1700.499	-610.760	1053.174	1788.758	-541.162	1006.316	1775.256	-504.515	1013.441	1747.137	-472.867	1007.472
183	1.82000	1362.285	-542.841	1312.211	1352.317	-566.847	1025.142	1598.118	-559.450	1018.835	1770.402	-559.237	1037.357	1700.567	-610.798	1053.171	1788.753	-541.267	1006.360	1775.164	-504.755	1013.737	1747.185	-472.790	1007.102
184	1.83000	1362.284	-542.815	1312.221	1352.293	-566.857	1025.108	1598.103	-559.450	1018.785	1770.394	-559.305	1037.387	1700.549	-610.790	1053.222	1788.762	-541.307	1006.372	1775.084	-504.883	1014.080	1747.100	-472.725	1007.098
185	1.84000	1362.258	-542.807	1312.213	1352.336	-566.761	1025.177	1598.123	-559.543	1018.727	1770.623	-560.037	1036.974	1700.576	-610.792	1053.255	1788.705	-541.638	1006.061	1775.093	-504.809	1014.346	1747.105	-472.750	1007.211
186	1.85000	1362.217	-542.745	1312.198	1352.355	-566.769	1025.109	1598.434	-559.112	1018.274	1770.346	-559.245	1037.386	1700.573	-610.774	1053.178	1788.735	-541.273	1006.431	1775.069	-504.743	1014.314	1747.143	-472.686	1007.189
187	1.86000	1362.242	-542.752	1312.217	1352.311	-566.758	1025.138	1598.421	-559.031	1018.301	1770.346	-559.158	1037.440	1700.588	-610.731	1053.190	1788.770	-541.213	1006.518	1775.127	-504.691	1014.173	1747.219	-472.472	1006.592
188	1.87000	1362.190	-542.709	1312.182	1352.313	-566.734	1025.156	1598.450	-558.988	1018.353	1770.263	-558.918	1037.370	1700.621	-610.691	1053.256	1788.733	-541.148	1006.589	1775.122	-504.668	1013.851	1746.941	-472.157	1005.141
189	1.88000	1362.171	-542.677	1312.183	1352.312	-566.733	1025.158	1598.137	-559.358	1018.890	1770.302	-558.824	1037.478	1700.651	-610.508	1053.367	1788.834	-540.927	1006.643	1775.198	-504.569	1013.546	1746.989	-471.903	1004.451
190	1.89000	1362.059	-542.651	1312.112	1352.303	-566.703	1025.110	1598.147	-559.282	1018.903	1770.688	-559.405	1037.118	1700.673	-610.463	1053.457	1788.777	-541.111	1006.392	1775.226	-504.475	1013.343	1747.086	-471.921	1004.064
191	1.90000	1362.038	-542.673	1312.143	1352.338	-566.749	1025.178	1598.119	-559.273	1018.911	1770.607	-559.299	1037.084	1700.728	-610.403	1053.490	1788.758	-541.009	1006.456	1775.209	-504.347	1013.267	1747.168	-471.864	1003.798
192	1.91000	1362.013	-542.640	1312.142	1352.287	-566.717	1025.145	1598.101	-559.298	1018.885	1770.633	-559.245	1037.105	1700.752	-610.394	1053.449	1788.801	-540.781	1006.613	1775.081	-504.118	1013.296	1747.105	-471.805	1003.450
193	1.92000	1361.963	-542.694	1312.130	1352.293	-566.764	1025.185	1598.119	-559.314	1018.856	1770.685	-559.233	1037.155	1700.815	-610.394	1053.385	1788.816	-540.754	1006.685	1775.070	-503.969	1013.596	1747.121	-471.799	1003.245
194	1.93000	1361.939	-542.657	1312.129	1352.293	-566.772	1025.190	1598.404	-558.900	1018.386	1770.614	-559.271	1037.095	1700.812	-610.421	1053.270	1788.777	-540.792	1006.714	1774.998	-503.906	1013.811	1747.219	-471.836	1003.199
195	1.94000	1361.896	-542.673	1312.136	1352.311	-566.767	1025.145	1598.450	-558.924	1018.433	1770.567	-559.421	1037.205	1700.769	-610.477	1053.221	1788.781	-540.851	1006.763	1775.064	-504.099	1014.138	1747.348	-471.999	1003.281
196	1.95000	1361.842	-542.708	1312.140	1352.318	-566.788	1025.207	1598.138	-559.358	1018.871	1770.611	-559.497	1037.264	1700.792	-610.506	1053.232	1788.805	-540.975	1006.731	1775.025	-504.372	1014.376	1747.472	-472.268	1003.341
